function1_name,function2_name,file_name_function1,file_name_function2,parameter_passed,level_of_abstraction_function1,level_of_abstraction_function2,mapping_type,code_function1,code_function2
onCreate,setContentView,AccessControl3NotesActivity.java,unknown,[['activity_access_control3_notes']],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_access_control3_notes);
    }",
accessNotes,findViewById,AccessControl3NotesActivity.java,unknown,"[['aci3notesPinText'], ['aci3naccessbutton'], ['aci3nlistView']]",High-level (Application),Unknown,Direct,"accessNotes(View view) {
        EditText pinTxt = (EditText) findViewById(R.id.aci3notesPinText);
        Button abutton = (Button) findViewById(R.id.aci3naccessbutton);
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        String pin = spref.getString(getString(R.string.pkey), """");
        String userpin = pinTxt.getText().toString();

        // XXX Easter Egg?
        if (userpin.equals(pin)) {
            // Display the private notes
            ListView  lview = (ListView) findViewById(R.id.aci3nlistView);
            Cursor cr = getContentResolver().query(NotesProvider.CONTENT_URI, new String[] {""_id"", ""title"", ""note""}",
accessNotes,findViewById,AccessControl3NotesActivity.java,unknown,"[['aci3notesPinText'], ['aci3naccessbutton'], ['aci3nlistView']]",High-level (Application),Unknown,Direct,"accessNotes(View view) {
        EditText pinTxt = (EditText) findViewById(R.id.aci3notesPinText);
        Button abutton = (Button) findViewById(R.id.aci3naccessbutton);
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        String pin = spref.getString(getString(R.string.pkey), """");
        String userpin = pinTxt.getText().toString();

        // XXX Easter Egg?
        if (userpin.equals(pin)) {
            // Display the private notes
            ListView  lview = (ListView) findViewById(R.id.aci3nlistView);
            Cursor cr = getContentResolver().query(NotesProvider.CONTENT_URI, new String[] {""_id"", ""title"", ""note""}",
accessNotes,PreferenceManager.getDefaultSharedPreferences,AccessControl3NotesActivity.java,unknown,[],High-level (Application),Unknown,Direct,"accessNotes(View view) {
        EditText pinTxt = (EditText) findViewById(R.id.aci3notesPinText);
        Button abutton = (Button) findViewById(R.id.aci3naccessbutton);
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        String pin = spref.getString(getString(R.string.pkey), """");
        String userpin = pinTxt.getText().toString();

        // XXX Easter Egg?
        if (userpin.equals(pin)) {
            // Display the private notes
            ListView  lview = (ListView) findViewById(R.id.aci3nlistView);
            Cursor cr = getContentResolver().query(NotesProvider.CONTENT_URI, new String[] {""_id"", ""title"", ""note""}",
accessNotes,spref.getString,AccessControl3NotesActivity.java,unknown,[],High-level (Application),Unknown,Direct,"accessNotes(View view) {
        EditText pinTxt = (EditText) findViewById(R.id.aci3notesPinText);
        Button abutton = (Button) findViewById(R.id.aci3naccessbutton);
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        String pin = spref.getString(getString(R.string.pkey), """");
        String userpin = pinTxt.getText().toString();

        // XXX Easter Egg?
        if (userpin.equals(pin)) {
            // Display the private notes
            ListView  lview = (ListView) findViewById(R.id.aci3nlistView);
            Cursor cr = getContentResolver().query(NotesProvider.CONTENT_URI, new String[] {""_id"", ""title"", ""note""}",
accessNotes,getString,AccessControl3NotesActivity.java,unknown,"[['MethodInvocation(arguments=[MemberReference(member=pkey, postfix_operators=[], prefix_operators=[], qualifier=R.string, selectors=[])], member=getString, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[], type_arguments=None)', '""""'], ['pkey']]",High-level (Application),Unknown,Direct,"accessNotes(View view) {
        EditText pinTxt = (EditText) findViewById(R.id.aci3notesPinText);
        Button abutton = (Button) findViewById(R.id.aci3naccessbutton);
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        String pin = spref.getString(getString(R.string.pkey), """");
        String userpin = pinTxt.getText().toString();

        // XXX Easter Egg?
        if (userpin.equals(pin)) {
            // Display the private notes
            ListView  lview = (ListView) findViewById(R.id.aci3nlistView);
            Cursor cr = getContentResolver().query(NotesProvider.CONTENT_URI, new String[] {""_id"", ""title"", ""note""}",
accessNotes,pinTxt.getText,AccessControl3NotesActivity.java,unknown,[],High-level (Application),Unknown,Direct,"accessNotes(View view) {
        EditText pinTxt = (EditText) findViewById(R.id.aci3notesPinText);
        Button abutton = (Button) findViewById(R.id.aci3naccessbutton);
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        String pin = spref.getString(getString(R.string.pkey), """");
        String userpin = pinTxt.getText().toString();

        // XXX Easter Egg?
        if (userpin.equals(pin)) {
            // Display the private notes
            ListView  lview = (ListView) findViewById(R.id.aci3nlistView);
            Cursor cr = getContentResolver().query(NotesProvider.CONTENT_URI, new String[] {""_id"", ""title"", ""note""}",
accessNotes,toString,AccessControl3NotesActivity.java,unknown,[[]],High-level (Application),Unknown,Direct,"accessNotes(View view) {
        EditText pinTxt = (EditText) findViewById(R.id.aci3notesPinText);
        Button abutton = (Button) findViewById(R.id.aci3naccessbutton);
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        String pin = spref.getString(getString(R.string.pkey), """");
        String userpin = pinTxt.getText().toString();

        // XXX Easter Egg?
        if (userpin.equals(pin)) {
            // Display the private notes
            ListView  lview = (ListView) findViewById(R.id.aci3nlistView);
            Cursor cr = getContentResolver().query(NotesProvider.CONTENT_URI, new String[] {""_id"", ""title"", ""note""}",
accessNotes,userpin.equals,AccessControl3NotesActivity.java,unknown,[],High-level (Application),Unknown,Direct,"accessNotes(View view) {
        EditText pinTxt = (EditText) findViewById(R.id.aci3notesPinText);
        Button abutton = (Button) findViewById(R.id.aci3naccessbutton);
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        String pin = spref.getString(getString(R.string.pkey), """");
        String userpin = pinTxt.getText().toString();

        // XXX Easter Egg?
        if (userpin.equals(pin)) {
            // Display the private notes
            ListView  lview = (ListView) findViewById(R.id.aci3nlistView);
            Cursor cr = getContentResolver().query(NotesProvider.CONTENT_URI, new String[] {""_id"", ""title"", ""note""}",
accessNotes,findViewById,AccessControl3NotesActivity.java,unknown,"[['aci3notesPinText'], ['aci3naccessbutton'], ['aci3nlistView']]",High-level (Application),Unknown,Direct,"accessNotes(View view) {
        EditText pinTxt = (EditText) findViewById(R.id.aci3notesPinText);
        Button abutton = (Button) findViewById(R.id.aci3naccessbutton);
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        String pin = spref.getString(getString(R.string.pkey), """");
        String userpin = pinTxt.getText().toString();

        // XXX Easter Egg?
        if (userpin.equals(pin)) {
            // Display the private notes
            ListView  lview = (ListView) findViewById(R.id.aci3nlistView);
            Cursor cr = getContentResolver().query(NotesProvider.CONTENT_URI, new String[] {""_id"", ""title"", ""note""}",
accessNotes,getContentResolver,AccessControl3NotesActivity.java,unknown,[[]],High-level (Application),Unknown,Direct,"accessNotes(View view) {
        EditText pinTxt = (EditText) findViewById(R.id.aci3notesPinText);
        Button abutton = (Button) findViewById(R.id.aci3naccessbutton);
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        String pin = spref.getString(getString(R.string.pkey), """");
        String userpin = pinTxt.getText().toString();

        // XXX Easter Egg?
        if (userpin.equals(pin)) {
            // Display the private notes
            ListView  lview = (ListView) findViewById(R.id.aci3nlistView);
            Cursor cr = getContentResolver().query(NotesProvider.CONTENT_URI, new String[] {""_id"", ""title"", ""note""}",
accessNotes,query,AccessControl3NotesActivity.java,NotesProvider.java,"[['CONTENT_URI', 'ArrayCreator(dimensions=[None], initializer=ArrayInitializer(initializers=[Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=""_id""), Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=""title""), Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=""note"")]), postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], type=ReferenceType(arguments=None, dimensions=None, name=String, sub_type=None))', 'null', 'null', 'null']]",High-level (Application),Mid-level (Logic),Direct,"accessNotes(View view) {
        EditText pinTxt = (EditText) findViewById(R.id.aci3notesPinText);
        Button abutton = (Button) findViewById(R.id.aci3naccessbutton);
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        String pin = spref.getString(getString(R.string.pkey), """");
        String userpin = pinTxt.getText().toString();

        // XXX Easter Egg?
        if (userpin.equals(pin)) {
            // Display the private notes
            ListView  lview = (ListView) findViewById(R.id.aci3nlistView);
            Cursor cr = getContentResolver().query(NotesProvider.CONTENT_URI, new String[] {""_id"", ""title"", ""note""}","query(Uri uri, String[] projection, String selection,
                        String[] selectionArgs, String sortOrder) {

        SQLiteQueryBuilder queryBuilder = new SQLiteQueryBuilder();

        // The table to query
        queryBuilder.setTables(TABLE);
        switch (urimatcher.match(uri)) {
            // maps all database column names
            case PATH_TABLE:
                break;
            case PATH_ID:
                queryBuilder.appendWhere( C_ID + ""="" + uri.getLastPathSegment());
                break;
            default:
                throw new IllegalArgumentException(""Divanotes(query): Unknown URI "" + uri);
        }"
accessNotes,lview.setAdapter,AccessControl3NotesActivity.java,unknown,[],High-level (Application),Unknown,Direct,"accessNotes(View view) {
        EditText pinTxt = (EditText) findViewById(R.id.aci3notesPinText);
        Button abutton = (Button) findViewById(R.id.aci3naccessbutton);
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        String pin = spref.getString(getString(R.string.pkey), """");
        String userpin = pinTxt.getText().toString();

        // XXX Easter Egg?
        if (userpin.equals(pin)) {
            // Display the private notes
            ListView  lview = (ListView) findViewById(R.id.aci3nlistView);
            Cursor cr = getContentResolver().query(NotesProvider.CONTENT_URI, new String[] {""_id"", ""title"", ""note""}",
accessNotes,pinTxt.setVisibility,AccessControl3NotesActivity.java,unknown,[],High-level (Application),Unknown,Direct,"accessNotes(View view) {
        EditText pinTxt = (EditText) findViewById(R.id.aci3notesPinText);
        Button abutton = (Button) findViewById(R.id.aci3naccessbutton);
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        String pin = spref.getString(getString(R.string.pkey), """");
        String userpin = pinTxt.getText().toString();

        // XXX Easter Egg?
        if (userpin.equals(pin)) {
            // Display the private notes
            ListView  lview = (ListView) findViewById(R.id.aci3nlistView);
            Cursor cr = getContentResolver().query(NotesProvider.CONTENT_URI, new String[] {""_id"", ""title"", ""note""}",
accessNotes,abutton.setVisibility,AccessControl3NotesActivity.java,unknown,[],High-level (Application),Unknown,Direct,"accessNotes(View view) {
        EditText pinTxt = (EditText) findViewById(R.id.aci3notesPinText);
        Button abutton = (Button) findViewById(R.id.aci3naccessbutton);
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        String pin = spref.getString(getString(R.string.pkey), """");
        String userpin = pinTxt.getText().toString();

        // XXX Easter Egg?
        if (userpin.equals(pin)) {
            // Display the private notes
            ListView  lview = (ListView) findViewById(R.id.aci3nlistView);
            Cursor cr = getContentResolver().query(NotesProvider.CONTENT_URI, new String[] {""_id"", ""title"", ""note""}",
accessNotes,Toast.makeText,AccessControl3NotesActivity.java,unknown,[],High-level (Application),Unknown,Direct,"accessNotes(View view) {
        EditText pinTxt = (EditText) findViewById(R.id.aci3notesPinText);
        Button abutton = (Button) findViewById(R.id.aci3naccessbutton);
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        String pin = spref.getString(getString(R.string.pkey), """");
        String userpin = pinTxt.getText().toString();

        // XXX Easter Egg?
        if (userpin.equals(pin)) {
            // Display the private notes
            ListView  lview = (ListView) findViewById(R.id.aci3nlistView);
            Cursor cr = getContentResolver().query(NotesProvider.CONTENT_URI, new String[] {""_id"", ""title"", ""note""}",
accessNotes,show,AccessControl3NotesActivity.java,unknown,[[]],High-level (Application),Unknown,Direct,"accessNotes(View view) {
        EditText pinTxt = (EditText) findViewById(R.id.aci3notesPinText);
        Button abutton = (Button) findViewById(R.id.aci3naccessbutton);
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        String pin = spref.getString(getString(R.string.pkey), """");
        String userpin = pinTxt.getText().toString();

        // XXX Easter Egg?
        if (userpin.equals(pin)) {
            // Display the private notes
            ListView  lview = (ListView) findViewById(R.id.aci3nlistView);
            Cursor cr = getContentResolver().query(NotesProvider.CONTENT_URI, new String[] {""_id"", ""title"", ""note""}",
onCreate,setContentView,InputValidation3Activity.java,unknown,[['activity_input_validation3']],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_input_validation3);

        djni = new DivaJni();
    }",
push,findViewById,InputValidation3Activity.java,unknown,[['ivi3CodeText']],High-level (Application),Unknown,Direct,"push(View view) {
        EditText cTxt = (EditText) findViewById(R.id.ivi3CodeText);

        if (djni.initiateLaunchSequence(cTxt.getText().toString()) != 0) {
            Toast.makeText(this, ""Launching in T - 10 ..."", Toast.LENGTH_SHORT).show();
        }",
push,djni.initiateLaunchSequence,InputValidation3Activity.java,unknown,[],High-level (Application),Unknown,Direct,"push(View view) {
        EditText cTxt = (EditText) findViewById(R.id.ivi3CodeText);

        if (djni.initiateLaunchSequence(cTxt.getText().toString()) != 0) {
            Toast.makeText(this, ""Launching in T - 10 ..."", Toast.LENGTH_SHORT).show();
        }",
push,cTxt.getText,InputValidation3Activity.java,unknown,[],High-level (Application),Unknown,Direct,"push(View view) {
        EditText cTxt = (EditText) findViewById(R.id.ivi3CodeText);

        if (djni.initiateLaunchSequence(cTxt.getText().toString()) != 0) {
            Toast.makeText(this, ""Launching in T - 10 ..."", Toast.LENGTH_SHORT).show();
        }",
push,toString,InputValidation3Activity.java,unknown,[[]],High-level (Application),Unknown,Direct,"push(View view) {
        EditText cTxt = (EditText) findViewById(R.id.ivi3CodeText);

        if (djni.initiateLaunchSequence(cTxt.getText().toString()) != 0) {
            Toast.makeText(this, ""Launching in T - 10 ..."", Toast.LENGTH_SHORT).show();
        }",
push,Toast.makeText,InputValidation3Activity.java,unknown,[],High-level (Application),Unknown,Direct,"push(View view) {
        EditText cTxt = (EditText) findViewById(R.id.ivi3CodeText);

        if (djni.initiateLaunchSequence(cTxt.getText().toString()) != 0) {
            Toast.makeText(this, ""Launching in T - 10 ..."", Toast.LENGTH_SHORT).show();
        }",
push,show,InputValidation3Activity.java,unknown,"[[], []]",High-level (Application),Unknown,Direct,"push(View view) {
        EditText cTxt = (EditText) findViewById(R.id.ivi3CodeText);

        if (djni.initiateLaunchSequence(cTxt.getText().toString()) != 0) {
            Toast.makeText(this, ""Launching in T - 10 ..."", Toast.LENGTH_SHORT).show();
        }",
push,Toast.makeText,InputValidation3Activity.java,unknown,[],High-level (Application),Unknown,Direct,"push(View view) {
        EditText cTxt = (EditText) findViewById(R.id.ivi3CodeText);

        if (djni.initiateLaunchSequence(cTxt.getText().toString()) != 0) {
            Toast.makeText(this, ""Launching in T - 10 ..."", Toast.LENGTH_SHORT).show();
        }",
push,show,InputValidation3Activity.java,unknown,"[[], []]",High-level (Application),Unknown,Direct,"push(View view) {
        EditText cTxt = (EditText) findViewById(R.id.ivi3CodeText);

        if (djni.initiateLaunchSequence(cTxt.getText().toString()) != 0) {
            Toast.makeText(this, ""Launching in T - 10 ..."", Toast.LENGTH_SHORT).show();
        }",
onCreate,setContentView,APICredsActivity.java,unknown,[['activity_apicreds']],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_apicreds);
        TextView apicview = (TextView) findViewById(R.id.apicTextView);
        // Connect to vendor cloud
        // Get API credentials and other confidential details of the user
        String apidetails = ""API Key: 123secretapikey123\nAPI User name: diva\nAPI Password: p@ssword"";

         // Display the details on the app
        apicview.setText(apidetails);
    }",
onCreate,findViewById,APICredsActivity.java,unknown,[['apicTextView']],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_apicreds);
        TextView apicview = (TextView) findViewById(R.id.apicTextView);
        // Connect to vendor cloud
        // Get API credentials and other confidential details of the user
        String apidetails = ""API Key: 123secretapikey123\nAPI User name: diva\nAPI Password: p@ssword"";

         // Display the details on the app
        apicview.setText(apidetails);
    }",
onCreate,apicview.setText,APICredsActivity.java,unknown,[],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_apicreds);
        TextView apicview = (TextView) findViewById(R.id.apicTextView);
        // Connect to vendor cloud
        // Get API credentials and other confidential details of the user
        String apidetails = ""API Key: 123secretapikey123\nAPI User name: diva\nAPI Password: p@ssword"";

         // Display the details on the app
        apicview.setText(apidetails);
    }",
onCreate,setContentView,HardcodeActivity.java,unknown,[['activity_hardcode']],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_hardcode);
    }",
access,findViewById,HardcodeActivity.java,unknown,[['hcKey']],High-level (Application),Unknown,Direct,"access(View view) {
        EditText hckey = (EditText) findViewById(R.id.hcKey);

        if (hckey.getText().toString().equals(""vendorsecretkey"")) {
            Toast.makeText(this, ""Access granted! See you on the other side :)"", Toast.LENGTH_SHORT).show();
        }",
access,hckey.getText,HardcodeActivity.java,unknown,[],High-level (Application),Unknown,Direct,"access(View view) {
        EditText hckey = (EditText) findViewById(R.id.hcKey);

        if (hckey.getText().toString().equals(""vendorsecretkey"")) {
            Toast.makeText(this, ""Access granted! See you on the other side :)"", Toast.LENGTH_SHORT).show();
        }",
access,toString,HardcodeActivity.java,unknown,[[]],High-level (Application),Unknown,Direct,"access(View view) {
        EditText hckey = (EditText) findViewById(R.id.hcKey);

        if (hckey.getText().toString().equals(""vendorsecretkey"")) {
            Toast.makeText(this, ""Access granted! See you on the other side :)"", Toast.LENGTH_SHORT).show();
        }",
access,equals,HardcodeActivity.java,unknown,"[['""vendorsecretkey""']]",High-level (Application),Unknown,Direct,"access(View view) {
        EditText hckey = (EditText) findViewById(R.id.hcKey);

        if (hckey.getText().toString().equals(""vendorsecretkey"")) {
            Toast.makeText(this, ""Access granted! See you on the other side :)"", Toast.LENGTH_SHORT).show();
        }",
access,Toast.makeText,HardcodeActivity.java,unknown,[],High-level (Application),Unknown,Direct,"access(View view) {
        EditText hckey = (EditText) findViewById(R.id.hcKey);

        if (hckey.getText().toString().equals(""vendorsecretkey"")) {
            Toast.makeText(this, ""Access granted! See you on the other side :)"", Toast.LENGTH_SHORT).show();
        }",
access,show,HardcodeActivity.java,unknown,"[[], []]",High-level (Application),Unknown,Direct,"access(View view) {
        EditText hckey = (EditText) findViewById(R.id.hcKey);

        if (hckey.getText().toString().equals(""vendorsecretkey"")) {
            Toast.makeText(this, ""Access granted! See you on the other side :)"", Toast.LENGTH_SHORT).show();
        }",
access,Toast.makeText,HardcodeActivity.java,unknown,[],High-level (Application),Unknown,Direct,"access(View view) {
        EditText hckey = (EditText) findViewById(R.id.hcKey);

        if (hckey.getText().toString().equals(""vendorsecretkey"")) {
            Toast.makeText(this, ""Access granted! See you on the other side :)"", Toast.LENGTH_SHORT).show();
        }",
access,show,HardcodeActivity.java,unknown,"[[], []]",High-level (Application),Unknown,Direct,"access(View view) {
        EditText hckey = (EditText) findViewById(R.id.hcKey);

        if (hckey.getText().toString().equals(""vendorsecretkey"")) {
            Toast.makeText(this, ""Access granted! See you on the other side :)"", Toast.LENGTH_SHORT).show();
        }",
onCreate,setContentView,APICreds2Activity.java,unknown,[['activity_apicreds2']],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_apicreds2);
        TextView apicview = (TextView) findViewById(R.id.apic2TextView);
        EditText pintext  = (EditText) findViewById(R.id.aci2pinText);
        Button  vbutton   = (Button) findViewById(R.id.aci2button);
        Intent i = getIntent();
        boolean bcheck = i.getBooleanExtra(getString(R.string.chk_pin), true);

        if (bcheck == false) {
            // Connect to vendor cloud and send User PIN
            // Get API credentials and other confidential details of the user
            String apidetails = ""TVEETER API Key: secrettveeterapikey\nAPI User name: diva2\nAPI Password: p@ssword2"";
            // Display the details on the app
            apicview.setText(apidetails);
        }",
onCreate,findViewById,APICreds2Activity.java,unknown,"[['apic2TextView'], ['aci2pinText'], ['aci2button']]",Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_apicreds2);
        TextView apicview = (TextView) findViewById(R.id.apic2TextView);
        EditText pintext  = (EditText) findViewById(R.id.aci2pinText);
        Button  vbutton   = (Button) findViewById(R.id.aci2button);
        Intent i = getIntent();
        boolean bcheck = i.getBooleanExtra(getString(R.string.chk_pin), true);

        if (bcheck == false) {
            // Connect to vendor cloud and send User PIN
            // Get API credentials and other confidential details of the user
            String apidetails = ""TVEETER API Key: secrettveeterapikey\nAPI User name: diva2\nAPI Password: p@ssword2"";
            // Display the details on the app
            apicview.setText(apidetails);
        }",
onCreate,findViewById,APICreds2Activity.java,unknown,"[['apic2TextView'], ['aci2pinText'], ['aci2button']]",Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_apicreds2);
        TextView apicview = (TextView) findViewById(R.id.apic2TextView);
        EditText pintext  = (EditText) findViewById(R.id.aci2pinText);
        Button  vbutton   = (Button) findViewById(R.id.aci2button);
        Intent i = getIntent();
        boolean bcheck = i.getBooleanExtra(getString(R.string.chk_pin), true);

        if (bcheck == false) {
            // Connect to vendor cloud and send User PIN
            // Get API credentials and other confidential details of the user
            String apidetails = ""TVEETER API Key: secrettveeterapikey\nAPI User name: diva2\nAPI Password: p@ssword2"";
            // Display the details on the app
            apicview.setText(apidetails);
        }",
onCreate,findViewById,APICreds2Activity.java,unknown,"[['apic2TextView'], ['aci2pinText'], ['aci2button']]",Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_apicreds2);
        TextView apicview = (TextView) findViewById(R.id.apic2TextView);
        EditText pintext  = (EditText) findViewById(R.id.aci2pinText);
        Button  vbutton   = (Button) findViewById(R.id.aci2button);
        Intent i = getIntent();
        boolean bcheck = i.getBooleanExtra(getString(R.string.chk_pin), true);

        if (bcheck == false) {
            // Connect to vendor cloud and send User PIN
            // Get API credentials and other confidential details of the user
            String apidetails = ""TVEETER API Key: secrettveeterapikey\nAPI User name: diva2\nAPI Password: p@ssword2"";
            // Display the details on the app
            apicview.setText(apidetails);
        }",
onCreate,getIntent,APICreds2Activity.java,unknown,[[]],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_apicreds2);
        TextView apicview = (TextView) findViewById(R.id.apic2TextView);
        EditText pintext  = (EditText) findViewById(R.id.aci2pinText);
        Button  vbutton   = (Button) findViewById(R.id.aci2button);
        Intent i = getIntent();
        boolean bcheck = i.getBooleanExtra(getString(R.string.chk_pin), true);

        if (bcheck == false) {
            // Connect to vendor cloud and send User PIN
            // Get API credentials and other confidential details of the user
            String apidetails = ""TVEETER API Key: secrettveeterapikey\nAPI User name: diva2\nAPI Password: p@ssword2"";
            // Display the details on the app
            apicview.setText(apidetails);
        }",
onCreate,i.getBooleanExtra,APICreds2Activity.java,unknown,[],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_apicreds2);
        TextView apicview = (TextView) findViewById(R.id.apic2TextView);
        EditText pintext  = (EditText) findViewById(R.id.aci2pinText);
        Button  vbutton   = (Button) findViewById(R.id.aci2button);
        Intent i = getIntent();
        boolean bcheck = i.getBooleanExtra(getString(R.string.chk_pin), true);

        if (bcheck == false) {
            // Connect to vendor cloud and send User PIN
            // Get API credentials and other confidential details of the user
            String apidetails = ""TVEETER API Key: secrettveeterapikey\nAPI User name: diva2\nAPI Password: p@ssword2"";
            // Display the details on the app
            apicview.setText(apidetails);
        }",
onCreate,getString,APICreds2Activity.java,unknown,[['chk_pin']],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_apicreds2);
        TextView apicview = (TextView) findViewById(R.id.apic2TextView);
        EditText pintext  = (EditText) findViewById(R.id.aci2pinText);
        Button  vbutton   = (Button) findViewById(R.id.aci2button);
        Intent i = getIntent();
        boolean bcheck = i.getBooleanExtra(getString(R.string.chk_pin), true);

        if (bcheck == false) {
            // Connect to vendor cloud and send User PIN
            // Get API credentials and other confidential details of the user
            String apidetails = ""TVEETER API Key: secrettveeterapikey\nAPI User name: diva2\nAPI Password: p@ssword2"";
            // Display the details on the app
            apicview.setText(apidetails);
        }",
onCreate,apicview.setText,APICreds2Activity.java,unknown,[],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_apicreds2);
        TextView apicview = (TextView) findViewById(R.id.apic2TextView);
        EditText pintext  = (EditText) findViewById(R.id.aci2pinText);
        Button  vbutton   = (Button) findViewById(R.id.aci2button);
        Intent i = getIntent();
        boolean bcheck = i.getBooleanExtra(getString(R.string.chk_pin), true);

        if (bcheck == false) {
            // Connect to vendor cloud and send User PIN
            // Get API credentials and other confidential details of the user
            String apidetails = ""TVEETER API Key: secrettveeterapikey\nAPI User name: diva2\nAPI Password: p@ssword2"";
            // Display the details on the app
            apicview.setText(apidetails);
        }",
onCreate,apicview.setText,APICreds2Activity.java,unknown,[],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_apicreds2);
        TextView apicview = (TextView) findViewById(R.id.apic2TextView);
        EditText pintext  = (EditText) findViewById(R.id.aci2pinText);
        Button  vbutton   = (Button) findViewById(R.id.aci2button);
        Intent i = getIntent();
        boolean bcheck = i.getBooleanExtra(getString(R.string.chk_pin), true);

        if (bcheck == false) {
            // Connect to vendor cloud and send User PIN
            // Get API credentials and other confidential details of the user
            String apidetails = ""TVEETER API Key: secrettveeterapikey\nAPI User name: diva2\nAPI Password: p@ssword2"";
            // Display the details on the app
            apicview.setText(apidetails);
        }",
onCreate,pintext.setVisibility,APICreds2Activity.java,unknown,[],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_apicreds2);
        TextView apicview = (TextView) findViewById(R.id.apic2TextView);
        EditText pintext  = (EditText) findViewById(R.id.aci2pinText);
        Button  vbutton   = (Button) findViewById(R.id.aci2button);
        Intent i = getIntent();
        boolean bcheck = i.getBooleanExtra(getString(R.string.chk_pin), true);

        if (bcheck == false) {
            // Connect to vendor cloud and send User PIN
            // Get API credentials and other confidential details of the user
            String apidetails = ""TVEETER API Key: secrettveeterapikey\nAPI User name: diva2\nAPI Password: p@ssword2"";
            // Display the details on the app
            apicview.setText(apidetails);
        }",
